	aneu	text	label	insulte	grau	rol	tipus	insults
2134	1595508166212857858	@angelalerena vós corazoncito verd avisa-li a la teua compra de col·lectiu q en qatar es violen els ddhh de dones i lgtbi, q no faça vista girada i aprofite la visibilitat per a lluitar pels drets dels qui no tenen veu, ah cert q només foten aca on saben q els festegen cualq pet 🤭	NOVIOLENTO					
2135	1597500496717438977	@kitschugly @dudaazat @noumeno7 @igualdadlgbt calles i atorgues:. tota l'atenció des de mitjans i institucions, amb els diners de tots els contribuents se centra en el ploriquege lgtbi (oh no em sent acceptat, riuen de mi, buaah). els problemes seriosos, per a un altre moment.	NOVIOLENTO					
2136	1654599758294425605	@edea44 @crisalier @juanca_6363 @jmporkiralopez @escola_closa @aepae_és @lgtbicat @ivanaltimira @mpc_lgtbi @defrentelgtb @ugtdiversa @masmadridlgtbi tant que has llegit sabràs que la ningú hormona a un niñe de dos anys	NOVIOLENTO					
2137	1616177353800957963	@manu75575778 @f1pills @raclo20 no sóc catòlic, ni botanista, ni nazi, ni lgtbi, ni satanista.sóc algú que segueix els mitjans occidentals i els russos des de fa dècades i ha après a distingir a un intel·lectual honest d'un propagandista.	NOVIOLENTO					
2138	1604811738687623168	@perodeverdadd @gmaemejota ni t'imagines la d'homofòbia explícita i homofòbia interioritzada que hi ha dins del col·lectiu lgtbi+. des de la plumofobia fins a la vihfobia passant per maricas de dretes o catòlics. hi ha per a avorrir-se. passa el mateix que amb el masclisme per exemple	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
2139	1583879187051425793	"el xicotet saltamartí més que comunista és "" progre woke"". els vertaders o antics comunistes això de "" polítiques de gènere,voler"" col·lectius "" lgtbi"" "" animismes"" i altres, com que no. https://twitter.com/capitanbitcoin/estatus/1583868653841182720"	NOVIOLENTO					
2140	1627570697504452609	@diegoredondo13 no amic. els rojos mai s'han caracteritzat per defensar persones lgtbi, ni trans. vés-te a cuba i ja veuràs el que et passa si dius això…	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2141	1598436595689873408	em sembla bé, al final el@culo és seu, el dolent és que damunt hagen de pagar els ciutadans en alguns països via subvenciones a les feministes, lgtbi …., i totes aqueixes perversions. https://twitter.com/carlotasalazar/estatus/15984354971933818	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
2142	1235261185504743424	@IreneMontero Per a quan un Pais lliure de mamarrachas com el teu?	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2143	1587344590738186243	"@karlosmarx3 @elmundoes intenten blanquejar el mundial des d'españa amb una artista ""lgtbi"" i una cançó inclusiva?. per a un mundial on maten homosexuals i treballadors."	VIOLENT		GREU	EXECUTOR	UN ALTRE	
2144	1583116485773635588	@virginiasanroma això és el que els agrada a la secta lgtbi?	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
2145	1657318868413562880	@marcmata13 @edgar_és això per no dir que aquestes memeces d'adoctrinar en col·legis o universitats amb el lgtbi li ha costat el seu lloc a professors que no usaven el pronom inventat que volien determinats alumnes. o que en argentina es prohibiren els pronoms lgtbi perquè no entenien textos	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
2146	1235086454507749376	@laSextaTV És que és veritat... sou la secta i uns manipuladors!	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2147	1642539211919093766	@david_chavez507 @bernard25690192 @hrodriguezcuan panamá és un país cristià, no som aqueixa comunitat lgtbi que vol convertir a una societat d'odi i divisió, dóna és pena que hi ha persones que volen que un candidat siga com ells i dir-te a qui has d'odiar i a qui has d'estimar. que raigs li passa a la gent.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2148	1644818708416679936	@imvxlenn @bravotl0506 @patocordobe @zeballos7_ @maps_black que totes les causes que milites les financen empresaris multimilionaris i corporacions estrangeres. l'avortament, feminisme, lgtbi, veganisme, ambientalisme, tot part d'una agenda estrangera que té com a objectiu fer fallida als països i colonitzar-los	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2149	1612070208545357825	@vero_mendoza_f eres la ignorància unida a l'interès, eres la prosti política pq t embenes d partit en partit, eres traïdorenca a lgtbi, eres la q va callar davant el fastigós corrupte @pedrocastillote.eres veronika mendoza.osea. ningú.	VIOLENT		MODERAT	EXECUTOR	POLITICA	
2150	1592462408119095297	@karlsbt @veterirey @igualdadlgbt i probablement hi ha coses en les quals hem de continuar millorant, sens dubte, però que ens vengen a pintar aquest país com a medieval en drets lgtbi em sembla indignant, quan a més l'únic objectiu és obtenir prebendes i privilegis	NOVIOLENTO					
2151	1590251878369361920	si tinguérem un mínim de dignitat en aquest país, i ens importaren els drets de les persones, tant del col·lectiu lgtbi com dels que estan explotant i assassinant, ja haguérem renunciat a participar en el #mundial, de fet, no es deuria ni triar països asi. https://twitter.com/acompanado_el/estatus/15901028965033984	NOVIOLENTO					
2152	1633466734912086016	manegen a la població, ens bombardegen amb les seues consignes periòdiques que van canviant al seu antull, ara ens ha tocat el temps de la llei de gènere, els quiosquets lgtbi, l'ecologia falsa etc. cansament és el que produeixen. només espere que aquesta joventut no caiga en això.	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
2153	1645872812610195472	@elpare89 només s'han dedicat a arreplegar a tots els tipus lgtbi + arketipos d'high school + els ke serien els dolents en unitat de víctimes especials. i a fer un batibull per a acontentar a tot quisqui de les noves tendències morals usa. incloent pamflet anti suïcidi (=oscars).	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2154	1616310177933955072	@dante27455639 que fàstic. dis-li no a la lgtbi. ja n'hi ha prou de tanta depravació i mariconeria	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
2155	1638973776716263424	la universitat de valladolid es va plantar en el seu moment davant el franquisme i va ser tancada. avui es plega al feixisme…. força, @ik0itz . https://diariodevalladolid.elmundo.es/articulo/valladolid/parlamentario-bildu-ikoitz-arrese-renuncia-participar-congreso-lgtbi-universidad-valladolid/20230323185836453947.html via @diariovll	NOVIOLENTO					
2156	1599799785128542208	@lolaalba15 no està bona, no😂😂. ara fa costat al col·lectiu lgtbi+	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2157	1646385569516118017	@elmundoes en españa es legisla per a perseguir i condemnar al que qüestiona les lleis lgtbi, mentre es permet als nazis separatistes perseguir al que parla espanyol. això només pot acabar molt malament.	VIOLENT		MODERAT	EXECUTOR	POLITICA	
2158	1635632787926536198	és que si parla de la lluita contra la corrupció i el feminisme del pp és incontenible el riure. la pena és que ens ho explique ell i no maroto, que podria parlar-nos a més de l'aposta pels drets lgtbi de l'opus i de com fer molta vergonya https://twitter.com/nunezfeijoo/estatus/1635564731854364673	VIOLENT		MODERAT	EXECUTOR	POLITICA	
2159	1591552872936017921	però no destrueixen un país per aqueixa convicció (que jo sent de dreta, considere d'allò més weona i també estic separat). i els va progressar webeando a felipe kast per caminar amb un homosexual i se suposa que estimen al món lgtbi https://twitter.com/hector8782/estatus/1591217242233917440	NOVIOLENTO					
2160	1624020493207478275	@burning_myn per això la majoria d'obres que tracten sobre dones, o persones del col·lectiu lgtbi+ són horribles, perquè els que les fan pensen que només per ser una pel·lícula amb aquests temes a la gent li agradaran, i no, perquè són sèries i pel·lícules horribles.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2161	1582606518951636992	@wilde28281766 @gabrielrufian palestina, rojos. iran, rojos. drets lgtbi rojos?. drets dones rojos?. drets i llibertat rojos?. hipocresia rojos.	NOVIOLENTO					
2162	1626738431496790018	és un blau lgtbi, li diu jajaja. 😂😂 #crisporta17f #viernesdeluxe	NOVIOLENTO					
2163	1592636037926649856	associacions lgtbi, les feministes, els dels migrants i totes les ong de soros?. callats com meretrices comença el partit!. un udol	NOVIOLENTO					
2164	1616541417106538503	@ruinafcb sobre els ultradretes, vox,pedro sanchez , el govern d per si,educació espanyola, lgtbi i economia espanyola acabara allí	NOVIOLENTO					
2165	1647641749530062848	pense el mateix, tant d'odi de la comunitat de xbox i les seues idiotubers de sempre cap a personatges lgtbi en els jocs, però a ells els bombardegen amb el mateix i es fan dels ulls grossos, el tema és que fins i tot usant temes lgtbi en xbox els seus jocs no tenen cap rellevància 🤭 https://twitter.com/evil_kikila/estatus/1647566900195360768	VIOLENT		MODERAT	EXECUTOR	POLITICA	
2166	1612754701631504385	@cristinavarro perdona, lgtbi és una secta i la gent assenyada avorreix les sectes	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
2167	1615705081520824321	@obrerodederech4 i els diners a les seues amigues i a quiosquets lgtbi++][	NOVIOLENTO					
2168	1650009742343909376	@expresoperu mariconadas del lobbie caviar i lgtbi	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
2169	1609976952894390273	@amine_babro @arisquetaigea els que tenen tot el dia en la boca la dictadura woke i l'agenda lgtbi estaran encantats amb això.	NOVIOLENTO					
2170	1615849451574235139	@em_emi_emilia @federiconiche_ i tu creus que les dones són les úniques que pateixen assetjament?. o abús sexual?. les estadístiques són clares, i els homes som els que menys denunciem. per déu, sal de la teua bambolla lgtbi+ ja l'agenda està casona.	NOVIOLENTO					
2171	1582143114063777792	@agustinromm era obvi que el pendejo no tenia guardapols asi que un cerca una mica i troba. això va ser un taller sobre sexe segur dirigit a la comunitat lgtbi que es va impartir en una universitat canadenca l'any 2012. https://w.lasexta.com/noticias/nacional/veto-parental-verdad-detras-fotografias-mujer-haciendo-posturas-sexuales-aula_202001205e25f41e0cf29283da09d77d.html	NOVIOLENTO					
2172	1607058484453076992	@jajaja69709622 @carmen_diumenge @helenavillarrt a homòfobs i trànsfobs com tu?. x suposat, com més lluny millor. xo això no és responsabilitat meua, sinó teua x tenir tant d'odi cap a les persones lgtbi+. és com si ara la culpa d q un nazi vote a vox és meua xq no m'agraden els nazis, doncs no, és q ací no pinta gens	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2173	1601141209707126791	@sergiano_93 tal qual. va passar alguna cosa semblança amb first kill i és que sembla que les obres amb personatges lgtbi+ no poden permetre's ser simplement chorradas per a passar l'estona.	NOVIOLENTO					
2174	1584146362710429699	perquè tristament això d'esperar que algú del seu entorn (parella, amistes, familiars fins i tot) o del seu gremi (especialment persones lgtbi del món) els digueren/feren alguna cosa sobre aquest tema no ha funcionat. perquè res, que s'afarten de parlar a la paret, a veure si rebenten.	NOVIOLENTO					
2175	1603914443900915712	@amandasantiz @aldodavila_gt en la norma lgtbi+, en el codi de les boges de 5ta avinguda i parc concòrdia . ha i en el caparró d'aquest man.	NOVIOLENTO					
2176	1647609799482171397	@victorg91 discursos d'odi contra companys lgtbi com quals?. no fa falta que contestes, sabem que en una faula.	NOVIOLENTO					
2177	1592968145056452608	@manuelhuedo el mundial de qatar no es veu. morts, absència de drets humans, opressió del col·lectiu lgtbi… ací no hi ha lloc per a mitjanes negres	VIOLENT		GREU	EXECUTOR	UN ALTRE	
2178	1598682945723719682	@queix_ccf @olguiti1 a veure si als xiquets els pots parlar en el col·legi de les fotopollas amb perspectiva lgtbi, i no pot veure un cul enmig del carrer. al carvajo ja camina.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2179	1590808384919711744	aquests no van ser els que van tractar malament a un grup de lgtbi+ el cap de setmana passat?. https://twitter.com/cesmontesinos/estatus/1590758030765101060	NOVIOLENTO					
2180	1583166749909798912	@rafa_hernando i ho diu rafa hernando… representant lgtbi de génova 13…. seràs pallasso a més de chuzas	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2181	1659120763809431558	"tinc actituds masclistes, per descomptat, com tothom, tode el món, perquè tod@s hem crescut en una societat masclista. no m'agrada ""heteros patriarcat"" perquè en realitat conec a gent lgtbi i a dones tan masclistes com el més encunyat de bar amb escuradents en la boca."	NOVIOLENTO					
2182	1598425443698626561	@liberfach0 com m'alegra que els hagen eliminats, en els mundials dels anys de guerra mundial, tots eixien amb la mà a l'estil nazi fent costat a hitler i ara al lgtbi, sempre tractant d'imposar el seu autoritarisme. ben eliminats cmsre, que felicitat no veure més a aquests activistes!	NOVIOLENTO					
2183	1596132269843894274	insultar és mal. insultar per ser dona és mal i masclista. per ser negre, xinès o jueu, malament i racista. per ser lgtbi, malament i homofobo. fer-vos un croquis, camusos, a veure si l'agafeu.	NOVIOLENTO					
2184	1583114460268331008	@tonosvj diu lluïa etxebarría en un article que el quiosquet lgtbi. serà el lloc on es col·locaran molts dels quals defensen aqueixa llei quan ja no els vote ni el tato. mare meua, tot per continuar vivint del públic, sense tenir el compte el dolor que aqueixa llei puga implicar.	NOVIOLENTO					
2185	1597005662491664384	@vickydavilah @mandreanieto @lcvelez @juanlozano_r @migueluribet @ficogutierrez . @mariafdacabal @alvarouribevel @cedemocratico @enrique_gomezm @wsj utilitzen el racisme,lgtbi, drogoaddicció, pobresa per a escalonar i muntar-se en el poder i perpetuar-se i viure saborós com a reis?🆘👇🏻 https://twitter.com/leonvalenciaa/estatus/1596766228198346753	VIOLENT		MODERAT	EXECUTOR	POLITICA	
2186	1614356487337377792	@cristin62122848 @villapoldavid ací estem amb les parides lgtbi i la moda és seguir això, no tenir fills. així estarem en un parell de dècades.	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
2187	1642867548906479617	@javiervillamor típic fem del lgtbi , flojeras, vague, victimista i deshumanitzat sense cap mena d'empata per ningú.	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
2188	1587235775803965440	@soylore_8 totalment d'acord tot el que dius és una dictadura ideològica i crec que hauria d'estar tots als carrers protestant, em va agradar el capità de futbol aquest que no es va voler posar el braçalet lgtbi perquè ja és lluita de punxes contra un moviment absurd	NOVIOLENTO					
2189	1234919461339181056	@laSextaTV No moleste, #LaSecta	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2190	1625923354212302848	👎un nou cas d'adoctrinament a l'escola. deixeu en pau als xiquets. https://w.eldebate.com/espanta/cataluna/20230215/colegio-terrassa-cambia-clase-religion-5o-primaria-taller-lgtbi-proyecto-video-hombres-maquillandose_93969.html	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
2191	1594047047920889856	- sent, que no paren de recordar-nos que en qatar no es respecten els drets lgtbi. què fem per a no quedar com uns homòfobs de merda?. - tranquil, el director de comunicació té un pla infal·lible.	VIOLENT		MODERAT	PASSIU	UN ALTRE	
2192	1594125496257839110	@max_p_e @robertsyohoho @el_pais lapidacions, mort per a blasfems, apostates, conversos, col·lectius, lgtbi, minories ètniques i religioses, pràctica de l'esclavitud, ablació clítoris, poligàmia, crema d'escoles de xiquetes. fes-t'ho mirar	VIOLENT		GREU	EXECUTOR	UN ALTRE	
2193	990652248291147776	regla, pena i hues pa l'o #fracassada	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2194	1639567999882473473	"✅ lleis anti-lgtbi+ (incloent pena de mort). ✅ acomiadaments per ensenyar el david de miguel àngel. ✅ esport ""d'elit"" forçat al binarisme excloent . igual això de la ""guerra cultural"" l'han deslligada (i la van guanyant) els de sempre. la guerra econòmica la van guanyar fa temps"	NOVIOLENTO					
2195	1636298858979381249	@8billy_ @benhanscom1010 @igualdadgob no tinc cap complex amb els heteros. sou vosaltres els que veieu que l'educació sexual és per a parlar de lgtbi i de fomentar els abusos. el que té complexos, perjudicis i ximpleria eres tu	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2196	1615925205528113152	@heysimisonii omg una altra arquitecta simmer com jo😍. novel·les, cozy/cottage, animals, sèries, lgtbi⭐️💜	NOVIOLENTO					
2197	1648781762057650176	@mininterior tot ha de tenir o lgtbi o és homofóbico?. revises malalt de merda	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2198	1639720709843722243	@josebenegas per a famílies on acaben havent-hi tipus ballant en boles enfront de menors, són organitzats no se si per persones lgtbi, però si per agrupacions que diuen defensar els seus drets. el problema són els pets que usen aqueixes organitzacions de façana.	NOVIOLENTO					
2199	1607359947871764480	aquest tipus de comentaris fa que tota la xusma homofoba els utilitze com a arma per a desprestigiar el moviment lgtbi, no apreneu 🤷🏻‍♂️ https://twitter.com/mmark23_a/estatus/16073120681971957	NOVIOLENTO					
2200	1596916304715612163	@opinantedigital entenc la teua posició. tens cara de comunitat lgtbi 💄	NOVIOLENTO					
2201	1595687047624380418	@ari_arifu2 el pol és horrible, pensava que eren els nous censors d'alguna cosa lgtbi.	NOVIOLENTO					
2202	1235339023620673538	@IreneMontero Ara resulta que la llei no era per a tots...   Va haver d'arribar la superministra d'igualtat perquè ho fóra...   Punts aos de Constitucin per a això...	NOVIOLENTO					
2203	1613082695373934597	@florealhavuelto pro vida però advoca les pallisses a gent lgtbi 😶‍🌫️	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2204	1593985370651254788	@jaimesolero @igualdadlgbt q t sembla una estupidesa, això dels drets lgtbi, el d les dones o això de les morts d els treballadors?	NOVIOLENTO					
2205	1633581381879058433	una pel·lícula a tenir en compte, @tomsinfinlandia, @migue_a_lopez i tots-as en general :. 'el caftán blava' denúncia la situació de la comunitat lgtbi en marruecos https://w.publico.es/culturas/cineasta-maryam-touzani-denuncia-situacion-comunidad-lgtb-marruecos-caftan-azul.html?utm_source=twitter&utm_medium=social&utm_campaign=web a través de @publique_és	NOVIOLENTO					
2206	1584327621122306049	@igualdadlgbt el que ens molesta del col·lectiu són les mentides, la manipulació, la politització, el sectarisme ideològic, la hipocresia i les subvencions al lobby lgtbi. la vostra condició sexual ens importa ben poc creu-me, esteu en un país lliure des de fa mes de quatre dècades.	NOVIOLENTO					
2207	1653397503444766721	@espanoldelmal @wallstwolverine la nasa 😂😂 també va amb l'estudi lgtbi?. alguna aportació més dels subvencionats en la carrera de la rata?	NOVIOLENTO					
2208	1642631936890765316	dominican don't play, trinitaris, netes i latin king. segons la lògica lgtbi	NOVIOLENTO					
2209	1628824372075978753	españa. la fundació espanyola d'advocats cristians acusa usuari de twitter d'un delicte de profanació i un altre d'escarn després de la publicació d'un vídeo amb contingut blasfem gravat en la basílica del turó dels àngels, en la diòcesi de getafe. https://w.aciprensa.com/noticias/denuncian-a-tuitero-lgtbi-que-profano-una-importante-iglesia-en-espana-94428	NOVIOLENTO					
2210	1600431724625686528	macarena olona pot portar la bandera lgtbi si vol, que per a mi continuarà sent la mateixa feixista de sempre	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2211	1583206242453192705	@crowncupcake_ @basportales va ser wattpad, han esborrat la d'ella i la de moltes fickers, totes amb contingut lgtbi +18. a mi normal no em sembla. això de perlita ja ha sigut la baixesa més gran que podien fer, el seu compte s'estava convertint en un memorial. i ho han fotut tot.	NOVIOLENTO					
2212	1235082292390957056	@laSextaTV La Secta, mitjà de desinformacin	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2213	1600248936161239045	acusen de 305 càrrecs a l'autor del tiroteig en un club lgtbi en acolorit. https://w.rtve.es/noticias/20221206/acusan-305-cargos-autor-tiroteo-club-lgtbi-colorado/2411067.shtml?utm_medium=social&utm_source=twitter#echobox=1670357659	NOVIOLENTO					
2214	1590671645223813121	@luisrodriguezrm lentament en arg majoria de les mocadors verds i els lgtbi són un grup amb biaix ideològic molt definit, no lluiten per la causa en si, lluiten per imposar una ideologia. i l'esquerra va saber aprofitar això per a poder controlar-los com borregos.	VIOLENT		MODERAT	EXECUTOR	POLITICA	
2215	1619317299147845633	@__trukers__ és veritat, el fuel dels tancs i dels avions deixa massa petjada de carboni. i per a quan l'exèrcit d'homes blandengues amb quota lgtbi? 🤔	NOVIOLENTO					
2216	1655613990054113295	@la_beggs @lasalitadelsin @tovar_samanez pepepero no diuen que els lgtbi són pedòfils. ahh no. això nomas és si el pet és d'esquerra.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2217	1621795890523406338	@ccamacho88 en una societat ignorant i en decadència, i sumant les agenditas com blm i la lgtbi, estan aconseguint just ho q volien, més odi i divisió en la societat… “divideix i venceràs”	NOVIOLENTO					
2218	1593608665109520384	@noalosrancios @dsegoviaatienza que bé representa la imatge el que em produeix l'apologia lgtbi que ho infecta tot.	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
2219	1651933431285141505	@lpazosp maleït el dia en aquests malalts mentals van tenir veu i vot, tota aqueixa plaga deuria estàs en un manicomi incloent els lgtbi	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
2220	1650433882532052992	@marijogd1 @luismi754 @veva_llig @cargadodebalas @ro97618456 @circe_7 @2royma @shane7019 @margari83141487 @abrilprimavera2 @bolboreta_7 @amer930249141 @_brujaaveria @miguel77305065 @silose98985131 @ana81548224 @ral_maig @maria24177834 @joanna_s_ @maitefe698582 @isandel @aldola38156446 @ysinoquieroque1 @juania37281458 @maykelowen @pachalou23 @pizpifernandez @mariase73592318 @obicatquenovi @srtanyi @euforiaeuforia1 @parecequeaclara @silosenovienes @gonzalo87090219 @in100s0_2 @iturbilla @abigailquest @angela17673286 @elisabethgmezm2 @arlunaris @anamart27551944 @davidgr65516998 @anitawer2 @mroksanda @vinthego21 @pepita97007534 @dolores92662996 @luna50035769 @paurdi7 perquè salta aquest tio?. se sent identificat d'alguna manera amb el cas?. té algun complex?. si al ni li va ni li ve. és una opinió de les seues compis de marea. aqui l'única cosa que importa és que embenen ser solidàries amb lgtbi i no ho són. #yomerebelo24a	NOVIOLENTO					
2221	1583797963507527680	@drewhlive @mattwalshblog @tpusa malalts de merda... són aquests lgtbi social comunistes. maleïda sisena satànica creada pels illuminati	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
2222	1605278248841216002	@feli1969 @anthony62843798 @dospi_erra @cayetanaat aqueix comentari és discriminatori cap al col·lectiu lgtbi. eres un fatxa!	VIOLENT		MODERAT	EXECUTOR	POLITICA	
2223	1235273183470768131	@IreneMontero Lliure i MOLT VULGAR	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2224	1235342523448676354	@IreneMontero @PabloIglesias L'eslògan és patetico. Ara si eres feminista la prova de foc és que t'agafes un pedal i que els teus amics passen de tu i no t'acompaen a casa. Si vas borratxa i sola et donen una mtricula d'Honor en això de ser feminista. De debò que cobres per això? Penós.	VIOLENT		MODERAT	EXECUTOR	POLITICA	
2225	1589412452462387200	clar que no, la seua “opinió” no és impopular en un país on la violència contra persones lgtbi, i sobretot contra persones trans, és tan persistent. per contra, les seues “opinions” són alimentades per, i alimenten la, desinformació que promou la violència transfòbica.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2226	1619008136207269888	"@annacartoonist 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾 és que érem retrògrads o masclistes, per voler privar a bogota de la ""1ra dona alcaldessa, de la comunitat lgtbi, filla d'una mare de soacha feta a pols i estupideses vàries"" 🤣🤡🖕🏾 ací tenen a la seua hpta mamarracho, idiotes útils"	VIOLENT		MODERAT	EXECUTOR	POLITICA	
2227	1604519539932139521	ja podeu descarregar-vos el programa de la mariconera podcast del mes de desembre @ivoox https://go.ivoox.com/rf/1042110?utm_source=twitter&utm_medium=social&utm_content=audio&utm_campaign=tw_autopublish	NOVIOLENTO					
2228	1593555985565593600	@gildorodera llija vostè i contextualitze, diu que els homosexuals que q intenten afonar a altres homosexuals estan amarizados, sent dir-li que precisament aqueixos homosexuals que intenten afonava a uns altres són precisament els lgtbi per no pensar com ells i molt amarizados no se'ls veu.	NOVIOLENTO					
2229	1644917405292847104	@keito_sanchez plaga hdp, efrain alegre el seu candidat,vota per efraudin perquè la degeneració siga lliure 😬🤔plaga lgtbi	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
2230	1601331780673769472	@mikeliturriaga @lucloren sempre tindràs comentaries de taratges. però com se sap que tu convidat és lgtbi?. ho dieu o una cosa així?. fa temps que no veig el canal	NOVIOLENTO					
2231	1601236625237102592	@coguensis perquè la dreta va portar seguretat, triplique la inversió estrangera directa, va fer viable invertir en aquest país. bogota té un pressupost enorme, però el malbaraten en secretària d'empata, esterilitzar coloms, campanyes lgtbi. aqueix pensament mamerto de simbolismes i no fets.	NOVIOLENTO					
2232	1600881489176150017	@paria385 i el teu cobrant de la lgtbi mamarracho	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2233	1595594545747607554	@_pedro_h_73 els cagones d la selecció espanyola. por de portar un braçalet de lgtbi.	NOVIOLENTO					
2234	1596305557236875266	@ariadcris @ionebelarra família lgtbi monomarental o monoparental. periòdica pura li ha falteu-vos posar	NOVIOLENTO					
2235	1625400048690372609	l'extrema esquerra no té cap dret a alliçonar-nos sobre els drets del col·lectiu lgtbi, mentre no condemne els crims del #comunisme contra aquest col·lectiu. el vídeo exposa la repressió contra els homosexuals en cuba. #lgbtq #14defebrero https://youtu.be/t_hmcxxupn8	NOVIOLENTO					
2236	1645893363009462273	clar, perquè totes aqueixes persones no existeixen en la vida real, i són un invent de la progressa i del lobby lgtbi. perquè tothom sap que res de tota aqueixa gent existia abans del final del bipartidisme. https://twitter.com/facha_hours/estatus/1645873306577383427	NOVIOLENTO					
2237	1595117068365746176	"@igualdadlgbt doncs que bé!, com només és el col·lectiu lgtbi, el maltractat per aquesta cultura, ala!. focalitzem la ""protesta "" en aquest col·lectiu, dones, immigrants , etc etc queden enfosquits pel lobby rosa, que no és que no tinguen raó, però. no sols ells són maltractats i marginats"	NOVIOLENTO					
2238	1598676816239157248	not el polit q em dóna carde x cinquantena vegada cada vegada q faig un take lgtbi donant-me unfollow una altra vegada per no donar-li el back. cielín, que érem mútues en el seu moment, i si et vaig deixar de seguir haurà sigut per alguna cosa, perquè no done unfollow a la lleugera. pls stop, no et donaré back	NOVIOLENTO					
2239	1627779636988895234	deplorable, la gent en galicia no sap el que va ser el che guevara per a la comunitat lgtbi+ en latinoamérica… dolor i sang. no és part de la nostra memòria històrica… ací ho recreen. i si, he vist la rotonda. em vaig quedar boja. https://twitter.com/zezinho/estatus/1627746961569861632	NOVIOLENTO					
2240	1616069842204762114	daryl:. lawfull evil. conegut com a tirà en la seua terra. also daryl:. odia als linxes, però aprecia als no-morts, la nigromancia, accepta les races a a part de la humana, el seu capità de l'elit és una dona cavaller, lgtbi friendly, bi. a villain, ladies. #smv	NOVIOLENTO					
2241	1640637982905384960	@mercurania @pobremillenial però k conste que t'equivoques el que ha robat el pp . no està escrit (mai més ben dit ). però ja dic que m'és indiferent. el psoe almenys en temes socials avance lleugerament en qüestions de feminisme , lgtbi etc. però en la resta són iguals totalment.	NOVIOLENTO					
2242	1583822721879724033	la de preguntar 'llei transó i els drets lgtbi ' junt i no preguntar directament per la 'llei transó' molt bona xiqueta perquè la de manipular us la sabeu https://twitter.com/igualdadlgbt/estatus/1583792665828544514	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2243	1642404716444368897	@agenda2030_ a veure, tema complicat. no estic a favor de les màfies, ni de capritxos de dones ja menopauses amb traumes, ni de fatxendes egoistes que no volen passar pel procés d'embaràs i part per a no deformar el seu cos, ni de capritxos lgtbi. en aquests casos l'adopció seria el seu	NOVIOLENTO					
2244	1657962187279724544	jajaja pallasso la dona mes bella d'españa és un home, els moros okupan la teua casa, et roben a les teues dones i apart els teus polítics et roben en els teus nassos per a fer marxes feministes i lgtbi 😂 https://twitter.com/ihategarycolema/estatus/1657699859665768448	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
2245	1604590259710353416	@destrezalvarez camina que bé. tia no se si et servirà però hi ha una empresa anomenada lootis amb la qual la meua empresa treballa que és lgtbi+ i tracta de cercar empreses i professionals orientats al col·lectiu per si et fiques en el seu web per a cercar nou psicòleg que no siga un tros de merda	NOVIOLENTO					
2246	1235044691298508800	@laSextaTV Sou Fem Progremierda !!! LA SECTA !!!	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
